#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
transcript::Pver_Sc0000361_size297010:65825-67035	50	0.37661	9.05609130859	1	0.0250165	noncoding
transcript::Pver_Sc0000361_size297010:71231-76321	82	0.34439	9.35809326172	1	0.0778697	noncoding
transcript::Pver_Sc0000361_size297010:207175-207534	37	0.34705	8.93487548828	1	0.011245	noncoding
transcript::Pver_Sc0000361_size297010:6348-6935	53	0.35721	9.64935302734	1	0.0282293	noncoding
transcript::Pver_Sc0000361_size297010:83348-91981	127	0.29519	9.16693115234	1	0.200413	noncoding
transcript::Pver_Sc0000361_size297010:92417-93741	90	0.39563	9.85418701172	1	0.201745	noncoding
transcript::Pver_Sc0000361_size297010:246943-247905	63	0.37688	6.01312255859	1	0.0510373	noncoding
transcript::Pver_Sc0000361_size297010:295494-296067	17	0.31297	10.7630004883	1	0.0101951	noncoding
transcript::Pver_Sc0000362_size296939:262173-263201	84	0.30104	5.30975341797	1	0.129833	noncoding
transcript::Pver_Sc0000362_size296939:287262-290893	50	0.29374	12.007019043	1	0.0285144	noncoding
transcript::Pver_Sc0000362_size296939:287609-291422	50	0.28726	12.007019043	1	0.0299054	noncoding
transcript::Pver_Sc0000362_size296939:296010-296663	64	0.35111	9.81976318359	1	0.0434363	noncoding
transcript::Pver_Sc0000362_size296939:47005-48282	31	0.336	5.42633056641	1	0.00779777	noncoding
transcript::Pver_Sc0000362_size296939:66565-74078	89	0.27435	8.84405517578	1	0.0610435	noncoding
transcript::Pver_Sc0000362_size296939:66565-74078	89	0.27435	8.84405517578	1	0.0610435	noncoding
transcript::Pver_Sc0000362_size296939:84227-87521	78	0.33414	10.373840332	1	0.0661963	noncoding
transcript::Pver_Sc0000362_size296939:84227-89105	97	0.32546	9.30035400391	1	0.110268	noncoding
transcript::Pver_Sc0000362_size296939:84227-89105	97	0.32546	9.30035400391	1	0.110268	noncoding
transcript::Pver_Sc0000362_size296939:98928-104348	101	0.27174	8.69012451172	1	0.0867717	noncoding
transcript::Pver_Sc0000362_size296939:98995-104348	101	0.27174	8.69012451172	1	0.0867717	noncoding
transcript::Pver_Sc0000362_size296939:98995-104348	101	0.27174	8.69012451172	1	0.0867717	noncoding
transcript::Pver_Sc0000362_size296939:98995-104348	101	0.27174	8.69012451172	1	0.0867717	noncoding
transcript::Pver_Sc0000362_size296939:98995-104348	101	0.27174	8.69012451172	1	0.0867717	noncoding
transcript::Pver_Sc0000362_size296939:128370-139939	167	0.2921	10.7405395508	1	0.341193	noncoding
transcript::Pver_Sc0000362_size296939:225216-226635	84	0.31344	9.09808349609	1	0.0622033	noncoding
transcript::Pver_Sc0000362_size296939:26194-26401	17	0.40848	9.98443603516	-1	0.0782065	noncoding
transcript::Pver_Sc0000362_size296939:40356-40614	35	0.40334	6.69427490234	-1	0.0211672	noncoding
transcript::Pver_Sc0000362_size296939:291623-291985	18	0.33251	5.58062744141	1	0.00362101	noncoding
transcript::Pver_Sc0000362_size296939:292196-292543	57	0.31096	9.76702880859	1	0.026855	noncoding
transcript::Pver_Sc0000363_size295510:37016-37561	54	0.31565	9.65301513672	1	0.0239717	noncoding
transcript::Pver_Sc0000363_size295510:179282-183049	65	0.28912	10.2848510742	1	0.0363779	noncoding
transcript::Pver_Sc0000363_size295510:74106-76121	151	0.3309	10.0364379883	1	0.486155	noncoding
transcript::Pver_Sc0000363_size295510:221532-221897	10	0.38638	9.70025634766	1	0.00486676	noncoding
transcript::Pver_Sc0000363_size295510:233101-233351	31	0.40586	7.97601318359	1	0.00924295	noncoding
transcript::Pver_Sc0000363_size295510:27238-27526	32	0.35923	10.0442504883	-1	0.128708	noncoding
transcript::Pver_Sc0000363_size295510:211469-211964	31	0.33323	6.70233154297	1	0.00600757	noncoding
transcript::Pver_Sc0000364_size275276:53618-54552	59	0.37083	10.0060424805	-1	0.128251	noncoding
transcript::Pver_Sc0000364_size275276:58578-60189	51	0.28334	9.30230712891	1	0.0204195	noncoding
transcript::Pver_Sc0000364_size275276:190704-193147	111	0.32653	7.66375732422	1	0.205283	noncoding
transcript::Pver_Sc0000364_size275276:258487-266120	363	0.30191	9.42816162109	1	0.998582	coding
transcript::Pver_Sc0000364_size275276:57900-61045	53	0.28082	11.5176391602	1	0.0334475	noncoding
transcript::Pver_Sc0000364_size275276:121650-123121	59	0.35372	10.530090332	1	0.0402847	noncoding
transcript::Pver_Sc0000364_size275276:257697-265293	335	0.33061	9.61810302734	1	0.999118	coding
transcript::Pver_Sc0000364_size275276:63188-64407	101	0.33642	9.47344970703	1	0.14353	noncoding
transcript::Pver_Sc0000365_size295058:183517-190005	67	0.30952	10.0087280273	1	0.0384151	noncoding
transcript::Pver_Sc0000365_size295058:199631-201665	55	0.32389	5.77789306641	1	0.0251615	noncoding
transcript::Pver_Sc0000365_size295058:283289-292106	111	0.26381	9.93426513672	1	0.102036	noncoding
transcript::Pver_Sc0000365_size295058:212633-212907	44	0.33673	9.86016845703	1	0.0187143	noncoding
transcript::Pver_Sc0000365_size295058:249372-249682	24	0.3749	5.38018798828	1	0.00610983	noncoding
transcript::Pver_Sc0000365_size295058:266892-267144	27	0.34549	11.7229614258	1	0.0139744	noncoding
transcript::Pver_Sc0000366_size294779:132949-137092	62	0.3208	8.53326416016	1	0.0267859	noncoding
transcript::Pver_Sc0000366_size294779:142428-145791	60	0.31036	9.15728759766	1	0.0263286	noncoding
transcript::Pver_Sc0000366_size294779:151232-151855	95	0.45345	6.39337158203	-1	0.0476851	noncoding
transcript::Pver_Sc0000366_size294779:249642-253483	60	0.28191	8.73724365234	1	0.0246463	noncoding
transcript::Pver_Sc0000366_size294779:249642-253483	60	0.28191	8.73724365234	1	0.0246463	noncoding
transcript::Pver_Sc0000366_size294779:249642-253483	60	0.28191	8.73724365234	1	0.0246463	noncoding
transcript::Pver_Sc0000366_size294779:789-4534	42	0.28644	10.0162963867	1	0.0187554	noncoding
transcript::Pver_Sc0000366_size294779:127350-129569	58	0.31104	9.74578857422	1	0.0276382	noncoding
transcript::Pver_Sc0000366_size294779:198814-202277	179	0.30112	9.67510986328	1	0.57502	coding
transcript::Pver_Sc0000366_size294779:246257-247104	30	0.36888	12.1831665039	1	0.0139974	noncoding
transcript::Pver_Sc0000366_size294779:246257-247399	30	0.26017	12.1831665039	1	0.0335054	noncoding
transcript::Pver_Sc0000366_size294779:246702-247399	27	0.36888	4.55645751953	1	0.0102945	noncoding
transcript::Pver_Sc0000366_size294779:7030-7234	6	0.42802	5.27276611328	1	0.00286022	noncoding
transcript::Pver_Sc0000366_size294779:130194-130975	58	0.33972	7.66888427734	1	0.0230341	noncoding
transcript::Pver_Sc0000367_size287212:39006-42030	93	0.3223	10.454284668	1	0.0949859	noncoding
transcript::Pver_Sc0000367_size287212:235392-236640	54	0.35929	8.19927978516	-1	0.0694347	noncoding
transcript::Pver_Sc0000367_size287212:235708-236640	54	0.30487	8.19927978516	-1	0.127147	noncoding
transcript::Pver_Sc0000367_size287212:243390-245541	64	0.28334	10.184753418	1	0.0350728	noncoding
transcript::Pver_Sc0000367_size287212:151265-152934	59	0.32743	10.2977905273	1	0.0335613	noncoding
transcript::Pver_Sc0000367_size287212:2045-2255	46	0.42574	7.97833251953	1	0.0260594	noncoding
transcript::Pver_Sc0000368_size258255:104846-105572	36	0.37554	4.55657958984	1	0.019189	noncoding
transcript::Pver_Sc0000368_size258255:147279-148658	76	0.38226	9.51080322266	1	0.0936216	noncoding
transcript::Pver_Sc0000368_size258255:217103-221997	99	0.29595	11.4808959961	1	0.080553	noncoding
transcript::Pver_Sc0000368_size258255:3841-4437	15	0.39409	7.84625244141	-1	0.0284126	noncoding
transcript::Pver_Sc0000369_size293108:69948-71274	77	0.27651	9.62823486328	1	0.0455609	noncoding
transcript::Pver_Sc0000369_size293108:89258-90429	101	0.37069	5.70550537109	1	0.355643	noncoding
transcript::Pver_Sc0000369_size293108:92124-93257	103	0.39354	8.77716064453	1	0.310193	noncoding
transcript::Pver_Sc0000370_size292949:272653-275710	74	0.36749	9.98480224609	1	0.0767041	noncoding
transcript::Pver_Sc0000370_size292949:272653-275710	74	0.36749	9.98480224609	1	0.0767041	noncoding
transcript::Pver_Sc0000370_size292949:272653-276054	74	0.34439	9.98480224609	1	0.0612202	noncoding
transcript::Pver_Sc0000370_size292949:272653-276054	74	0.34439	9.98480224609	1	0.0612202	noncoding
transcript::Pver_Sc0000370_size292949:272653-276054	74	0.34439	9.98480224609	1	0.0612202	noncoding
transcript::Pver_Sc0000370_size292949:272653-279687	152	0.3208	8.28741455078	1	0.552963	coding
transcript::Pver_Sc0000370_size292949:272653-279687	152	0.3208	8.28741455078	1	0.552963	coding
transcript::Pver_Sc0000370_size292949:285156-292149	119	0.29676	5.91290283203	1	0.366232	noncoding
transcript::Pver_Sc0000370_size292949:37222-37827	32	0.3889	9.22430419922	1	0.0120091	noncoding
transcript::Pver_Sc0000370_size292949:285660-286258	72	0.4609	4.84112548828	-1	0.0402155	noncoding
transcript::Pver_Sc0000370_size292949:273943-274149	2	0.31109	5.27496337891	1	1.1415e-05	noncoding
transcript::Pver_Sc0000371_size292100:228459-229236	85	0.46255	11.6068725586	1	0.41536	noncoding
transcript::Pver_Sc0000372_size289382:73692-74767	33	0.30159	9.52105712891	1	0.0114932	noncoding
transcript::Pver_Sc0000372_size289382:191047-191885	64	0.44027	3.96710205078	1	0.271841	noncoding
transcript::Pver_Sc0000372_size289382:191047-191885	64	0.44027	3.96710205078	1	0.271841	noncoding
transcript::Pver_Sc0000372_size289382:158488-160549	32	0.32854	9.21807861328	1	0.00961274	noncoding
transcript::Pver_Sc0000372_size289382:193295-194487	37	0.3521	8.65765380859	1	0.010623	noncoding
transcript::Pver_Sc0000373_size284786:1118-2700	39	0.32736	8.97882080078	1	0.0118112	noncoding
transcript::Pver_Sc0000373_size284786:3894-4581	47	0.34487	6.21282958984	-1	0.0369604	noncoding
transcript::Pver_Sc0000373_size284786:71263-71809	19	0.34422	4.64935302734	1	0.00535246	noncoding
transcript::Pver_Sc0000373_size284786:224599-230942	303	0.29519	9.91693115234	1	0.976329	coding
transcript::Pver_Sc0000373_size284786:232367-232716	53	0.3387	10.4481811523	1	0.0295117	noncoding
transcript::Pver_Sc0000373_size284786:244466-245127	38	0.36397	4.25128173828	1	0.0233674	noncoding
transcript::Pver_Sc0000373_size284786:128458-133922	83	0.27918	9.43853759766	1	0.0526527	noncoding
transcript::Pver_Sc0000373_size284786:225749-226023	22	0.28672	11.3883666992	1	0.0170807	noncoding
transcript::Pver_Sc0000373_size284786:281154-284781	64	0.2831	7.80499267578	1	0.0272452	noncoding
transcript::Pver_Sc0000374_size288298:223418-226470	123	0.36926	9.51824951172	1	0.426902	noncoding
transcript::Pver_Sc0000374_size288298:16415-17553	50	0.37186	8.18804931641	1	0.0203569	noncoding
transcript::Pver_Sc0000374_size288298:16666-17553	50	0.37241	8.27313232422	1	0.0207122	noncoding
transcript::Pver_Sc0000374_size288298:159456-159996	43	0.39834	10.6901245117	1	0.0309498	noncoding
transcript::Pver_Sc0000374_size288298:185500-186667	27	0.39566	9.03509521484	1	0.00920679	noncoding
transcript::Pver_Sc0000374_size288298:216567-219846	57	0.33194	9.30145263672	1	0.0264392	noncoding
transcript::Pver_Sc0000374_size288298:18065-18499	23	0.47154	5.82330322266	1	0.0075471	noncoding
transcript::Pver_Sc0000375_size287682:164811-166955	83	0.35148	8.74713134766	1	0.0833312	noncoding
transcript::Pver_Sc0000375_size287682:270826-274811	64	0.30387	9.50555419922	1	0.0315383	noncoding
transcript::Pver_Sc0000375_size287682:5547-6716	43	0.34831	4.44073486328	1	0.0253614	noncoding
transcript::Pver_Sc0000375_size287682:44648-44978	25	0.36585	10.0442504883	1	0.0101199	noncoding
transcript::Pver_Sc0000376_size286682:261950-262416	21	0.43732	12.0088500977	1	0.0178387	noncoding
transcript::Pver_Sc0000376_size286682:5102-8942	136	0.33011	10.5841674805	1	0.323276	noncoding
transcript::Pver_Sc0000376_size286682:5102-8942	136	0.33011	10.5841674805	1	0.323276	noncoding
transcript::Pver_Sc0000376_size286682:5741-6003	28	0.38903	5.50982666016	1	0.00827754	noncoding
transcript::Pver_Sc0000377_size286478:20069-21424	50	0.38614	9.18524169922	1	0.02796	noncoding
transcript::Pver_Sc0000377_size286478:74517-75018	99	0.38459	9.40972900391	1	0.242541	noncoding
transcript::Pver_Sc0000378_size286202:68434-69319	12	0.33726	11.0969848633	1	0.00849702	noncoding
transcript::Pver_Sc0000378_size286202:70563-74936	123	0.3582	9.93572998047	1	0.362192	noncoding
transcript::Pver_Sc0000378_size286202:241726-251996	158	0.2921	6.36968994141	1	0.720097	coding
transcript::Pver_Sc0000378_size286202:241726-251996	158	0.2921	6.36968994141	1	0.720097	coding
transcript::Pver_Sc0000378_size286202:246730-251996	158	0.2921	6.36968994141	1	0.720097	coding
transcript::Pver_Sc0000378_size286202:271454-275233	98	0.28726	9.94207763672	1	0.0826224	noncoding
transcript::Pver_Sc0000378_size286202:252375-252648	24	0.36097	4.86920166016	1	0.00693981	noncoding
transcript::Pver_Sc0000378_size286202:253863-254154	23	0.41713	9.30230712891	1	0.00970314	noncoding
transcript::Pver_Sc0000379_size285925:133172-137771	290	0.36032	9.74432373047	1	0.998707	coding
transcript::Pver_Sc0000379_size285925:133172-137771	290	0.36032	9.74432373047	1	0.998707	coding
transcript::Pver_Sc0000379_size285925:133172-137771	290	0.36032	9.74432373047	1	0.998707	coding
transcript::Pver_Sc0000379_size285925:229123-233159	64	0.32389	8.21649169922	1	0.0285715	noncoding
transcript::Pver_Sc0000379_size285925:229123-235425	67	0.3118	11.0562133789	1	0.0427006	noncoding
transcript::Pver_Sc0000379_size285925:131405-133172	105	0.3435	6.02386474609	1	0.290517	noncoding
transcript::Pver_Sc0000379_size285925:233491-242817	67	0.28467	11.0562133789	1	0.0420094	noncoding
transcript::Pver_Sc0000379_size285925:278529-278877	22	0.33496	9.97650146484	1	0.0085215	noncoding
transcript::Pver_Sc0000380_size285307:44149-45663	67	0.31946	10.1926879883	1	0.0412551	noncoding
transcript::Pver_Sc0000380_size285307:44149-46173	67	0.29076	10.1926879883	1	0.037797	noncoding
transcript::Pver_Sc0000380_size285307:48002-48480	18	0.44236	9.70037841797	1	0.0113393	noncoding
transcript::Pver_Sc0000381_size266635:19397-20080	17	0.42662	7.99981689453	1	0.00485669	noncoding
transcript::Pver_Sc0000381_size266635:142977-145046	81	0.36597	10.1679077148	1	0.100151	noncoding
transcript::Pver_Sc0000381_size266635:145608-153271	143	0.34162	10.6950073242	1	0.426217	noncoding
transcript::Pver_Sc0000381_size266635:145608-153271	143	0.34162	10.6950073242	1	0.426217	noncoding
transcript::Pver_Sc0000381_size266635:156631-158214	50	0.34079	9.69573974609	1	0.0229674	noncoding
transcript::Pver_Sc0000381_size266635:159677-163603	75	0.2921	7.66033935547	1	0.0409036	noncoding
transcript::Pver_Sc0000381_size266635:164199-183556	81	0.28334	11.4917602539	1	0.0552763	noncoding
transcript::Pver_Sc0000381_size266635:182098-183556	50	0.28862	10.6034545898	1	0.0264877	noncoding
transcript::Pver_Sc0000381_size266635:48270-48619	11	0.38793	8.49798583984	1	0.00320899	noncoding
transcript::Pver_Sc0000382_size274479:10166-11162	33	0.34991	4.53509521484	1	0.0133503	noncoding
transcript::Pver_Sc0000382_size274479:183821-187551	92	0.25734	10.1559448242	1	0.0698989	noncoding
transcript::Pver_Sc0000384_size283795:229132-229482	10	0.35599	3.99884033203	1	0.00444645	noncoding
transcript::Pver_Sc0000384_size283795:233860-234074	6	0.4004	8.50006103516	-1	0.0340914	noncoding
transcript::Pver_Sc0000385_size283528:69738-71441	67	0.34439	10.1768188477	1	0.0484376	noncoding
transcript::Pver_Sc0000385_size283528:149977-150535	19	0.45483	12.0000610352	1	0.0222522	noncoding
transcript::Pver_Sc0000386_size282540:54661-56555	81	0.35246	9.24334716797	1	0.0805742	noncoding
transcript::Pver_Sc0000386_size282540:114078-115622	48	0.30521	9.69268798828	1	0.0195569	noncoding
transcript::Pver_Sc0000386_size282540:118683-119048	37	0.41016	9.09954833984	1	0.0177549	noncoding
transcript::Pver_Sc0000387_size282248:33085-38810	139	0.30078	10.1939086914	1	0.251339	noncoding
transcript::Pver_Sc0000387_size282248:39095-40535	47	0.35347	9.52178955078	1	0.0208381	noncoding
transcript::Pver_Sc0000387_size282248:40685-42127	251	0.37946	9.92584228516	1	0.996454	coding
transcript::Pver_Sc0000387_size282248:42217-45329	70	0.34542	6.14434814453	1	0.0539599	noncoding
transcript::Pver_Sc0000387_size282248:94855-95224	37	0.44318	9.77911376953	1	0.0324867	noncoding
transcript::Pver_Sc0000387_size282248:281000-281671	36	0.45664	12.0084838867	1	0.0494828	noncoding
transcript::Pver_Sc0000387_size282248:280576-280862	26	0.43225	3.99884033203	1	0.0245647	noncoding
transcript::Pver_Sc0000387_size282248:184863-185175	24	0.43533	11.7229614258	1	0.0209325	noncoding
transcript::Pver_Sc0000388_size282114:35317-36610	67	0.34079	10.1154174805	1	0.0467921	noncoding
transcript::Pver_Sc0000388_size282114:243277-246663	97	0.33565	10.0335083008	1	0.124547	noncoding
transcript::Pver_Sc0000388_size282114:19-1750	78	0.28334	10.664855957	1	0.0519719	noncoding
transcript::Pver_Sc0000388_size282114:43425-43628	10	0.404	8.34539794922	-1	0.0315037	noncoding
transcript::Pver_Sc0000389_size257420:907-2060	30	0.31026	8.49798583984	1	0.00733609	noncoding
transcript::Pver_Sc0000389_size257420:218390-219298	60	0.34723	10.2911987305	1	0.0388761	noncoding
transcript::Pver_Sc0000389_size257420:97684-97956	8	0.32638	5.27496337891	-1	0.0219817	noncoding
transcript::Pver_Sc0000390_size269979:9580-10632	64	0.44498	9.33416748047	1	0.117652	noncoding
transcript::Pver_Sc0000390_size269979:9580-10632	64	0.44498	9.33416748047	1	0.117652	noncoding
transcript::Pver_Sc0000390_size269979:9580-11738	64	0.41562	9.33416748047	1	0.0788599	noncoding
transcript::Pver_Sc0000390_size269979:11877-13687	113	0.35947	9.92681884766	1	0.279624	noncoding
transcript::Pver_Sc0000390_size269979:248683-249685	75	0.32485	10.1923217773	1	0.0551627	noncoding
transcript::Pver_Sc0000391_size279856:39073-39928	56	0.35111	9.65802001953	1	0.030679	noncoding
transcript::Pver_Sc0000391_size279856:69859-70550	25	0.29461	10.0004272461	1	0.0110157	noncoding
transcript::Pver_Sc0000391_size279856:10126-11634	85	0.27418	9.81817626953	1	0.0568728	noncoding
transcript::Pver_Sc0000391_size279856:208581-208844	8	0.38892	7.95343017578	1	1.61253e-05	noncoding
transcript::Pver_Sc0000392_size259882:35703-37011	58	0.37342	9.39129638672	1	0.0378222	noncoding
transcript::Pver_Sc0000393_size276608:16976-19132	37	0.30389	9.39910888672	1	0.0125402	noncoding
transcript::Pver_Sc0000393_size276608:132869-136850	101	0.30132	10.4706420898	1	0.0979532	noncoding
transcript::Pver_Sc0000393_size276608:135033-137628	78	0.32886	9.60272216797	1	0.0594461	noncoding
transcript::Pver_Sc0000393_size276608:135033-137628	78	0.32886	9.60272216797	1	0.0594461	noncoding
transcript::Pver_Sc0000393_size276608:185126-188448	55	0.26982	8.56903076172	1	0.0221553	noncoding
transcript::Pver_Sc0000393_size276608:53983-55986	71	0.36726	10.2988891602	1	0.0697786	noncoding
transcript::Pver_Sc0000393_size276608:53983-55986	71	0.36726	10.2988891602	1	0.0697786	noncoding
transcript::Pver_Sc0000393_size276608:72307-74799	89	0.3437	10.330871582	1	0.104459	noncoding
